"employee_id","name","gender","dates_of_birth","email","address","department","job_titles","manager_id","hire_date","salary","employment_status","employee_type","education_level","certifications","skills","performance_ratings","work_experience","benefits_enrollment","city","employee_status"
5900,"Donald Alvarado","Female","1997-04-23","sototiffany@example.com","PSC 6341, Box 1204
APO AE 93302","Finance","Administrator, arts",4,"2019-01-20",101919,"Contractor","Contract","High School","decide","write, store",5,"Whole test skill her four. Nothing Congress truth me our represent.","make, none","Priscillamouth","Terminated"
2803,"Randall Summers","Male","1990-01-09","hwebb@example.net","64114 Todd Shoals Apt. 135
Vangport, TX 42558","IT","Psychologist, prison and probation services",8,"2019-02-09",63949,"Part-time","Regular","Bachelor's Degree","each, group, campaign","huge, decide, bring, recent, suddenly",2,"Floor street brother word traditional itself director. Environment security win goal.","yard, capital","West Amymouth","On Leave"
3299,"Stephanie Mann","Non-Binary","1998-02-19","wayne39@example.com","51667 Jessica Valleys
Anthonystad, NC 40337","HR","Chartered public finance accountant",3,"2020-07-13",82098,"Contractor","Regular","Master's Degree","house","billion, contain, someone, when, class",2,"Stuff some second interview trip.","air, market, letter","East James","On Leave"
1370,"Jamie Obrien","Female","1990-12-10","benjamin75@example.net","6275 Kimberly Plain Suite 190
Lake Debraburgh, CO 54557","Marketing","Pharmacist, hospital",4,"2021-01-02",56763,"Full-time","Temporary","Bachelor's Degree","laugh, build","difference, one, catch, concern",4,"Cold camera nature mouth factor window environment fact. Great about and give line same great.","guy, director","Perezhaven","On Leave"
9121,"Patricia Cohen","Male","1966-07-23","michaelgutierrez@example.org","2885 Michael Village
Gilmoreborough, WY 09738","IT","Licensed conveyancer",10,"2023-08-25",48295,"Part-time","Temporary","High School","deal, choice","treat, effect",3,"Myself dinner enough born responsibility arrive. Technology together week high contain.","pull, rate","Lisashire","On Leave"
2223,"Sara Johnson","Male","2005-08-02","longjustin@example.com","33585 Howard Ports
South Bernardville, ME 64039","Engineering","Engineer, site",6,"2023-01-16",71029,"Part-time","Regular","PhD","nearly, administration","adult, street",3,"Step any throughout whether recent often week college. Cell knowledge other for together dinner.","south, them","Christopherside","On Leave"
5475,"Ashley Soto","Non-Binary","1990-02-08","fisherjill@example.org","70728 Whitney Falls
Port Rebecca, AK 98105","Marketing","Fast food restaurant manager",5,"2020-01-16",103533,"Full-time","Temporary","PhD","black, meet","yourself, for, American, particularly",5,"Assume leave finish rock world control realize.","season, forward, grow","East Thomas","Active"
4789,"Michelle Peters","Male","1992-09-11","lwilliams@example.org","37479 Ashley Village
Port Tina, PW 94279","IT","Therapist, occupational",9,"2022-05-31",87832,"Full-time","Regular","High School","itself","task, check, view, suffer",3,"Sea break point. Serve report society what beyond.","another","East Katherineside","Terminated"
6692,"Craig Munoz","Non-Binary","1974-10-24","garciaanthony@example.org","35813 Bennett Square Suite 201
Garrisonchester, IN 40494","Engineering","Therapist, music",1,"2022-05-29",72295,"Contractor","Contract","Master's Degree","western","water, building, full",4,"Sister hear go building stay anyone. Gun popular agreement prove.","clear, center","Lake Lesliehaven","Terminated"
3375,"Mrs. Shirley King","Male","1995-02-06","erin87@example.com","USCGC Oliver
FPO AA 19230","HR","Building control surveyor",2,"2021-05-05",96625,"Part-time","Regular","Bachelor's Degree","as","shoulder, southern",1,"Record or much everybody appear. Space white whole between suddenly.","sister, charge","West Hannah","Active"
7964,"Anita Hughes","Female","2005-04-29","mary01@example.org","584 Davis Courts
New Anneborough, RI 60484","Finance","Engineer, maintenance (IT)",5,"2023-04-29",95580,"Full-time","Contract","High School","five, agree","social, development",2,"Situation good cover road piece government.","red","West Mollytown","On Leave"
9657,"Mariah Bell","Male","1987-06-15","mary79@example.net","627 Tara Creek Suite 990
New Lisa, MD 77330","HR","Lawyer",2,"2019-08-07",94429,"Contractor","Temporary","Associate Degree","material, reveal, yard","I, gas, floor",4,"Seem pass a history.","decide, right, box","Samanthaburgh","Active"
2992,"Lucas Frazier","Non-Binary","1989-10-15","jaredjones@example.org","043 Burgess Summit
Alvaradomouth, PW 34386","Finance","Health physicist",1,"2020-05-03",107857,"Full-time","Temporary","High School","few, indicate","themselves, care, everybody, today",4,"Power color similar quite well. Democratic boy south sing growth western.","information, strategy, sure","East Dean","Terminated"
2047,"Keith Carson","Non-Binary","1965-12-07","mercedesbarnes@example.org","80125 Moore Haven Apt. 231
Trujilloland, MD 47217","Engineering","Printmaker",5,"2019-03-05",88471,"Full-time","Contract","Master's Degree","woman","back, would, purpose",1,"Picture specific crime expect miss entire. Only coach lot.","bank, yard, how","Geraldberg","Active"
8720,"Benjamin Terry","Female","1987-01-03","chad96@example.org","023 Darius Pine
Camachoport, NH 40927","Marketing","Production assistant, radio",5,"2023-11-10",73476,"Contractor","Regular","High School","company, section, significant","glass, rise, explain, environment, institution",3,"Should adult dog north American notice ever. Page also compare stay few.","society, daughter","East Sheila","Active"
5044,"Joan Ramirez","Male","1966-07-17","swalton@example.org","23706 Daniel Station
Fordport, GA 58268","Engineering","Advertising copywriter",10,"2021-06-13",84703,"Full-time","Temporary","Bachelor's Degree","teach, cultural, sort","north, benefit",1,"Song play ground study project.","prevent, laugh","Lake Angelview","Terminated"
4487,"Vanessa Lowe","Female","1991-11-30","williamwilliams@example.com","8289 Jason Greens
West Joel, GU 25168","Engineering","Teacher, music",4,"2021-05-25",61452,"Contractor","Contract","PhD","bill, control, send","hand, energy, loss, court, role",5,"Professional tell live beyond front number remember. Attack defense push health through.","sell, place","Stantonfort","On Leave"
7145,"Gregory Evans","Female","1983-07-21","adrianbishop@example.com","0903 Ryan Ford Suite 587
Ellisside, CT 98227","Marketing","Chartered legal executive (England and Wales)",10,"2019-11-22",54295,"Contractor","Temporary","Master's Degree","development, property","research, choice, long, event, down",2,"To soldier candidate enough. Born rather plant lawyer doctor happen less main.","necessary, bad","New Hollymouth","Terminated"
5341,"Steven Wood","Non-Binary","1971-05-02","thorne@example.org","2727 Strickland Turnpike
Burtonport, NY 94230","Finance","Trade union research officer",9,"2021-11-03",89646,"Part-time","Contract","Master's Degree","child, indicate, present","listen, hot, general, continue, focus",3,"Area fall skin learn form ask produce. Work return sell receive popular.","item, happy","West Kenneth","On Leave"
2787,"Krista Tate","Male","1988-06-10","joshua58@example.net","Unit 6119 Box 5508
DPO AA 09492","Finance","Community arts worker",5,"2021-12-23",78273,"Full-time","Temporary","PhD","practice, contain, fall","local, imagine",5,"Defense pay vote world. Exactly region despite week.","next, million","Julietown","On Leave"
3607,"Christopher Le","Non-Binary","1959-05-06","marypierce@example.com","4515 Miller Club
Adamsmouth, GU 42669","Finance","Make",4,"2021-12-25",46785,"Full-time","Regular","Master's Degree","safe","purpose, eat",5,"Gun day there like.","next, recognize","New Jorge","On Leave"
2743,"Amber Mueller","Male","1987-09-02","odavis@example.com","00126 Nguyen Streets
South Ann, NJ 43854","IT","Teacher, adult education",4,"2022-12-10",79293,"Full-time","Regular","High School","nature","trade, detail, young, meet",3,"Even situation if side. Fire use degree this company guy quickly wrong.","notice, not","South Keith","Active"
2511,"Lawrence Parsons","Female","1997-10-17","rodgersbrandon@example.org","6117 Raymond Bridge
Jeremiahport, LA 21548","HR","Theatre stage manager",9,"2022-05-25",83388,"Full-time","Contract","High School","behind, history","cup, race",5,"Southern mission at.","southern, choice, eat","South Robertmouth","Active"
4114,"Alison Fowler","Non-Binary","1995-09-05","daltoncameron@example.org","129 Jessica Wells
New Thomaston, IA 16965","HR","Barista",2,"2021-02-07",114765,"Full-time","Temporary","High School","produce","wait, main",5,"Management discuss order country event west in arrive.","difference","West Clintonville","On Leave"
1605,"Christine Clark","Non-Binary","1968-02-17","bakershannon@example.org","7756 Natalie Junction
Jenniferhaven, GA 68724","Finance","Research officer, trade union",3,"2023-11-03",46262,"Full-time","Temporary","High School","contain, instead","visit, door, stock, born",1,"Enter bag but bring door.","couple","Yeseniashire","On Leave"
6378,"John Golden","Male","2001-03-18","haynestimothy@example.net","5230 Kemp Field
East Heather, CA 84574","HR","Air broker",8,"2020-08-25",116387,"Contractor","Contract","High School","style, easy, thousand","wall, when, green, recognize",4,"Learn claim mind maintain source sort teacher.","shoulder, such","Martinside","Active"
7652,"Randall Martin","Male","1984-04-26","harveyalfred@example.net","097 Tina Course
Monroemouth, MA 86283","HR","Surveyor, mining",10,"2020-05-29",101851,"Contractor","Regular","Associate Degree","every, read","weight, institution",5,"Particular sea computer teacher manage PM. Term entire seek industry small research.","spring","Mendezburgh","Active"
4517,"Anne Lee","Female","1961-09-22","roydiaz@example.org","7041 Carlos Ports
Donnamouth, MN 50851","Marketing","Landscape architect",7,"2020-03-03",84121,"Contractor","Temporary","Master's Degree","good","away, note, current, ground, investment",5,"Success successful economy.","decide, collection","Burkefort","Active"
2426,"Amanda Lambert","Non-Binary","1990-02-02","david25@example.org","908 Clark Islands Apt. 721
Singhside, OH 36184","HR","Customer service manager",10,"2022-02-02",42869,"Contractor","Temporary","High School","film, result","thank, forward",2,"She school green instead meeting summer.","Republican, loss","Griffinbury","Terminated"
2774,"Michael Copeland","Female","1988-04-28","jorgepearson@example.net","972 Fry Plains Apt. 733
South Donnaview, MS 36771","Finance","Printmaker",2,"2020-03-28",61879,"Full-time","Contract","Associate Degree","guy, near","they, so, chair, industry",3,"Late reality industry consider hard.","consider, system, hour","Morenofurt","Terminated"
4757,"Angela Horn","Female","1994-06-17","michael00@example.org","06999 Molina Corners Suite 456
Barbaraton, NY 95217","Finance","Engineer, maintenance (IT)",3,"2022-12-03",108459,"Part-time","Temporary","Associate Degree","expect, above, country","talk, low, difference, economic, eye",1,"Prevent accept service condition crime poor necessary. Soldier your treatment question much hand.","week","South Cody","Active"
7536,"Gary Richardson","Female","1996-09-21","owoods@example.com","53968 Sara Spur
Medinaport, VA 61173","IT","Ambulance person",3,"2019-10-13",61912,"Contractor","Contract","Associate Degree","on, moment, class","house, week, turn",3,"Man fill fire instead fish offer control hit.","growth, religious","West Randystad","Terminated"
2480,"Linda Kent","Female","1975-06-29","kennethwallace@example.org","114 Rodriguez Trace Suite 498
Port Connie, MN 12057","Finance","IT sales professional",6,"2023-01-30",58457,"Contractor","Regular","PhD","show","move, later, future, sense, various",4,"Effect past from ok.","respond, enjoy","Petersenton","Terminated"
9365,"Rick Baldwin","Female","1997-09-10","paul97@example.net","84895 Arellano Center
Morenoville, MD 21968","IT","Systems analyst",9,"2020-10-21",89239,"Part-time","Temporary","PhD","partner","appear, responsibility, trouble, more, age",1,"Off order who draw figure notice how.","smile, require, conference","South Robertoberg","Active"
2824,"Dylan Zimmerman","Female","1980-08-26","autumn16@example.com","911 Levi Motorway
Port Robertmouth, SC 12898","Marketing","Production assistant, television",5,"2019-06-20",92994,"Full-time","Temporary","Bachelor's Degree","us, pay","entire, best, event, no",2,"Letter law amount nor. Woman movie few collection.","must, society, law","Kellyberg","On Leave"
9052,"Cindy Moore","Female","2000-10-29","qmartin@example.com","39403 Alexandria Walks
Lake Susan, AZ 65826","HR","Scientist, forensic",5,"2022-02-26",91058,"Full-time","Regular","High School","player, recently, job","kitchen, officer",4,"Charge specific similar. Already support someone.","present, discover, left","Lake Davidmouth","Terminated"
7783,"Abigail Soto DDS","Male","1965-01-31","luke89@example.org","PSC 4796, Box 0093
APO AA 43527","HR","Meteorologist",10,"2019-12-18",53538,"Part-time","Contract","PhD","magazine","me, police, data, upon",5,"Choice exactly before term become use. Me citizen improve away understand.","stock, simply, fire","Jonestown","Terminated"
1061,"Gregory Colon","Female","1960-04-03","kimberlyblack@example.net","0523 Bender Loaf Apt. 974
Port Amanda, CT 84320","Marketing","Health service manager",10,"2020-11-04",103780,"Full-time","Regular","Associate Degree","bill, sell","law, in, force",2,"Think call difficult north firm industry.","long, let","East Tasha","On Leave"
